Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
07.10.2017 08:43:00;1.19;0.03;-0.67;-0.28;290.56;17.41;96.24;2.58;356.22;369.41;2.65;93.66;-13.19;80.47;
07.10.2017 08:44:00;1.19;0.04;-0.68;-0.28;290.58;17.43;96.73;3.33;356.15;369.98;3.43;93.40;-13.83;79.56;
07.10.2017 08:45:00;1.06;0.02;-0.67;-0.28;290.63;17.48;85.56;1.69;357.20;370.52;1.96;83.88;-13.32;70.56;
07.10.2017 08:46:00;1.20;0.05;-0.68;-0.28;290.69;17.54;97.32;4.44;356.48;371.24;4.51;92.89;-14.76;78.12;
07.10.2017 08:47:00;1.30;0.07;-0.69;-0.28;290.75;17.60;105.33;6.38;356.36;371.59;6.06;98.94;-15.23;83.71;
07.10.2017 08:48:00;1.34;0.07;-0.70;-0.27;290.79;17.64;108.11;5.79;355.74;372.56;5.35;102.32;-16.83;85.50;
07.10.2017 08:49:00;1.35;0.07;-0.70;-0.28;290.79;17.64;109.53;5.77;355.77;371.71;5.24;103.76;-15.94;87.82;
07.10.2017 08:50:00;1.22;0.04;-0.70;-0.28;290.74;17.59;98.75;3.84;355.02;370.50;3.89;94.91;-15.48;79.43;
07.10.2017 08:51:00;1.39;0.08;-0.70;-0.28;290.76;17.61;112.90;7.03;355.68;370.87;6.14;105.87;-15.19;90.68;
07.10.2017 08:52:00;1.50;0.11;-0.68;-0.27;290.82;17.67;121.45;9.32;357.28;372.91;7.65;112.13;-15.63;96.51;
07.10.2017 08:53:00;1.14;0.02;-0.67;-0.28;290.77;17.62;91.97;2.10;357.43;370.89;1.98;89.88;-13.46;76.42;
07.10.2017 08:54:00;0.83;-0.04;-0.66;-0.28;290.75;17.60;67.40;-3.22;358.12;370.59;-4.88;70.62;-12.46;58.16;
07.10.2017 08:55:00;0.74;-0.05;-0.66;-0.28;290.80;17.65;59.93;-4.47;358.48;370.94;-7.47;64.41;-12.47;51.94;
07.10.2017 08:56:00;0.69;-0.07;-0.66;-0.29;290.80;17.65;55.58;-5.92;358.80;370.73;-10.67;61.50;-11.94;49.57;
07.10.2017 08:57:00;0.59;-0.09;-0.65;-0.29;290.77;17.62;47.49;-8.15;358.85;369.66;-17.32;55.64;-10.81;44.83;
07.10.2017 08:58:00;0.54;-0.10;-0.65;-0.29;290.76;17.61;43.98;-9.04;358.91;369.43;-20.58;53.02;-10.52;42.50;
07.10.2017 08:59:00;0.58;-0.10;-0.65;-0.29;290.76;17.61;46.83;-8.38;358.87;369.63;-17.91;55.21;-10.76;44.45;
07.10.2017 09:00:00;0.55;-0.10;-0.65;-0.29;290.75;17.60;44.83;-8.44;359.30;369.38;-18.83;53.27;-10.08;43.19;
07.10.2017 09:01:00;0.66;-0.07;-0.65;-0.29;290.77;17.62;53.20;-6.52;359.07;369.48;-12.64;59.72;-10.41;49.31;
07.10.2017 09:02:00;0.77;-0.05;-0.66;-0.29;290.76;17.61;62.01;-4.67;358.15;369.67;-7.63;66.68;-11.52;55.16;
07.10.2017 09:03:00;0.60;-0.08;-0.65;-0.30;290.74;17.59;48.54;-7.11;358.53;369.04;-14.70;55.65;-10.51;45.15;
07.10.2017 09:04:00;0.62;-0.07;-0.66;-0.29;290.75;17.60;49.84;-6.40;358.51;369.44;-12.85;56.25;-10.93;45.32;
07.10.2017 09:05:00;0.61;-0.07;-0.65;-0.29;290.78;17.63;49.49;-6.23;358.78;369.52;-12.60;55.72;-10.73;44.99;
07.10.2017 09:06:00;0.74;-0.06;-0.66;-0.30;290.80;17.65;59.96;-4.82;358.69;368.95;-8.15;64.78;-10.25;54.53;
07.10.2017 09:07:00;0.83;-0.04;-0.66;-0.29;290.82;17.67;66.88;-3.28;358.67;369.94;-4.90;70.16;-11.27;58.89;
07.10.2017 09:08:00;0.81;-0.04;-0.66;-0.29;290.83;17.68;65.31;-3.30;358.69;370.44;-5.10;68.61;-11.76;56.86;
07.10.2017 09:09:00;0.62;-0.08;-0.66;-0.30;290.80;17.65;50.22;-6.58;358.60;369.45;-13.46;56.80;-10.84;45.95;
07.10.2017 09:10:00;0.47;-0.11;-0.65;-0.30;290.81;17.66;37.71;-9.39;359.16;368.61;-25.08;47.10;-9.46;37.65;
07.10.2017 09:11:00;0.47;-0.12;-0.64;-0.30;290.78;17.63;37.80;-10.54;359.50;368.19;-27.97;48.34;-8.69;39.65;
07.10.2017 09:12:00;0.48;-0.12;-0.65;-0.30;290.76;17.61;39.00;-10.11;359.32;368.18;-25.92;49.11;-8.86;40.25;
07.10.2017 09:13:00;0.58;-0.10;-0.65;-0.30;290.75;17.60;46.89;-8.30;358.99;368.63;-18.12;55.18;-9.64;45.54;
07.10.2017 09:14:00;0.73;-0.06;-0.66;-0.29;290.74;17.59;59.42;-5.34;358.45;369.40;-8.99;64.76;-10.95;53.81;
07.10.2017 09:15:00;0.74;-0.06;-0.66;-0.29;290.74;17.59;59.52;-5.37;358.45;369.69;-9.03;64.89;-11.24;53.65;
07.10.2017 09:16:00;0.83;-0.04;-0.67;-0.29;290.72;17.57;66.88;-3.81;357.67;370.13;-5.74;70.69;-12.46;58.23;
07.10.2017 09:17:00;0.86;-0.03;-0.67;-0.29;290.75;17.60;69.91;-2.71;357.67;369.98;-3.89;72.63;-12.32;60.31;
07.10.2017 09:18:00;0.99;-0.01;-0.68;-0.29;290.74;17.59;80.34;-1.00;356.95;370.37;-1.27;81.34;-13.42;67.92;
07.10.2017 09:19:00;1.10;0.01;-0.68;-0.29;290.74;17.59;89.02;0.92;356.58;370.33;1.00;88.11;-13.76;74.35;
07.10.2017 09:20:00;1.21;0.03;-0.70;-0.28;290.78;17.63;98.19;2.78;355.74;371.13;2.83;95.40;-15.40;80.01;
07.10.2017 09:21:00;1.13;0.01;-0.69;-0.28;290.81;17.66;91.57;0.93;356.71;371.22;0.95;90.64;-14.50;76.14;
07.10.2017 09:22:00;0.94;-0.03;-0.68;-0.29;290.79;17.64;76.49;-2.52;357.30;370.03;-3.33;79.01;-12.73;66.28;
07.10.2017 09:23:00;0.97;-0.02;-0.68;-0.29;290.71;17.56;78.78;-2.01;356.82;369.17;-2.56;80.80;-12.35;68.45;
07.10.2017 09:24:00;1.03;-0.02;-0.68;-0.29;290.65;17.50;83.73;-1.53;356.54;369.26;-1.85;85.25;-12.72;72.54;
07.10.2017 09:25:00;1.17;0.01;-0.68;-0.28;290.64;17.49;94.82;0.79;356.21;369.93;0.81;94.03;-13.72;80.30;
07.10.2017 09:26:00;1.38;0.05;-0.69;-0.27;290.63;17.48;111.51;4.26;355.42;371.02;3.77;107.25;-15.60;91.65;
07.10.2017 09:27:00;1.69;0.12;-0.72;-0.27;290.65;17.50;137.22;10.12;353.46;371.80;7.30;127.10;-18.33;108.77;
07.10.2017 09:28:00;1.87;0.15;-0.71;-0.26;290.66;17.51;151.20;13.32;353.88;373.12;8.81;137.88;-19.24;118.63;
07.10.2017 09:29:00;1.82;0.15;-0.73;-0.26;290.65;17.50;147.56;12.98;352.45;372.61;8.79;134.58;-20.16;114.42;
07.10.2017 09:30:00;1.96;0.18;-0.73;-0.26;290.64;17.49;158.57;15.32;352.86;372.47;9.66;143.25;-19.61;123.64;
07.10.2017 09:31:00;1.80;0.15;-0.69;-0.25;290.65;17.50;145.47;13.10;355.84;374.49;8.97;132.37;-18.66;113.72;
07.10.2017 09:32:00;1.39;0.07;-0.67;-0.25;290.64;17.49;112.30;6.44;356.95;373.59;5.62;105.86;-16.64;89.21;
07.10.2017 09:33:00;1.17;0.02;-0.68;-0.26;290.68;17.53;95.09;1.85;356.61;373.54;1.94;93.24;-16.93;76.31;
07.10.2017 09:34:00;1.29;0.05;-0.69;-0.26;290.69;17.54;104.75;4.08;355.70;372.98;3.88;100.67;-17.28;83.40;
07.10.2017 09:35:00;1.19;0.03;-0.68;-0.26;290.69;17.54;96.17;2.88;356.56;372.89;2.98;93.29;-16.34;76.95;
07.10.2017 09:36:00;1.06;0.01;-0.67;-0.26;290.68;17.53;86.05;0.92;357.19;372.86;1.07;85.13;-15.67;69.45;
07.10.2017 09:37:00;1.09;0.02;-0.66;-0.26;290.75;17.60;88.35;1.62;357.88;373.63;1.81;86.73;-15.75;70.98;
07.10.2017 09:38:00;1.29;0.06;-0.67;-0.27;290.79;17.64;104.30;5.14;357.72;372.78;4.90;99.16;-15.07;84.09;
07.10.2017 09:39:00;1.57;0.11;-0.70;-0.27;290.83;17.68;126.99;9.60;355.56;372.71;7.52;117.39;-17.15;100.25;
07.10.2017 09:40:00;1.71;0.13;-0.70;-0.27;290.84;17.69;138.67;11.21;356.15;372.88;8.08;127.46;-16.72;110.73;
07.10.2017 09:41:00;1.52;0.09;-0.68;-0.27;290.82;17.67;122.96;7.79;357.25;373.25;6.29;115.17;-16.01;99.16;
07.10.2017 09:42:00;1.13;0.02;-0.67;-0.27;290.77;17.62;91.46;1.38;357.97;371.80;1.27;90.07;-13.83;76.24;
07.10.2017 09:43:00;1.03;-0.01;-0.66;-0.28;290.72;17.57;83.49;-0.58;358.01;371.13;-0.75;84.06;-13.12;70.94;
07.10.2017 09:44:00;1.21;0.02;-0.66;-0.28;290.67;17.52;98.15;1.86;357.52;370.84;1.88;96.29;-13.32;82.98;
07.10.2017 09:45:00;1.33;0.05;-0.67;-0.27;290.70;17.55;108.02;4.46;357.00;371.46;4.13;103.56;-14.46;89.10;
07.10.2017 09:46:00;1.34;0.05;-0.68;-0.27;290.72;17.57;108.11;4.05;356.79;372.54;3.74;104.06;-15.75;88.30;
07.10.2017 09:47:00;1.20;0.03;-0.68;-0.26;290.71;17.56;97.44;2.92;356.86;372.67;3.00;94.52;-15.81;78.72;
07.10.2017 09:48:00;0.98;-0.00;-0.67;-0.28;290.67;17.52;79.09;-0.40;357.15;370.65;-0.81;79.48;-13.50;65.99;
07.10.2017 09:49:00;0.66;-0.08;-0.65;-0.28;290.62;17.47;53.49;-7.22;358.07;370.10;-13.75;60.71;-12.03;48.68;
07.10.2017 09:50:00;0.58;-0.09;-0.65;-0.28;290.60;17.45;47.30;-7.96;358.33;370.57;-16.83;55.25;-12.24;43.01;
07.10.2017 09:51:00;0.71;-0.06;-0.65;-0.28;290.60;17.45;57.88;-4.81;358.31;370.75;-8.78;62.69;-12.45;50.24;
07.10.2017 09:52:00;1.05;0.02;-0.67;-0.27;290.64;17.49;84.98;2.12;357.19;371.57;2.37;82.86;-14.38;68.47;
07.10.2017 09:53:00;1.16;0.04;-0.67;-0.27;290.67;17.52;93.94;3.88;356.72;371.57;4.13;90.05;-14.85;75.20;
07.10.2017 09:54:00;1.13;0.03;-0.68;-0.27;290.70;17.55;91.30;2.88;356.88;371.84;3.13;88.42;-14.97;73.45;
07.10.2017 09:55:00;1.12;0.02;-0.67;-0.28;290.69;17.54;90.52;1.82;356.82;371.01;2.01;88.69;-14.19;74.50;
07.10.2017 09:56:00;1.13;0.02;-0.68;-0.27;290.73;17.58;91.41;1.76;356.51;371.60;1.92;89.65;-15.09;74.56;
07.10.2017 09:57:00;1.16;0.02;-0.69;-0.28;290.75;17.60;94.26;2.01;355.95;371.63;2.12;92.25;-15.68;76.57;
07.10.2017 09:58:00;1.25;0.03;-0.69;-0.28;290.72;17.57;101.53;2.93;355.75;370.65;2.88;98.60;-14.89;83.71;
07.10.2017 09:59:00;1.24;0.03;-0.69;-0.28;290.66;17.51;100.51;2.78;355.67;370.71;2.75;97.73;-15.04;82.70;
07.10.2017 10:00:00;0.94;-0.02;-0.66;-0.28;290.61;17.46;75.88;-1.44;357.09;370.05;-2.22;77.33;-12.95;64.38;
07.10.2017 10:01:00;0.65;-0.07;-0.65;-0.28;290.62;17.47;52.81;-6.18;358.53;370.39;-11.80;58.99;-11.86;47.13;
07.10.2017 10:02:00;0.57;-0.09;-0.65;-0.28;290.60;17.45;45.85;-7.46;357.92;369.80;-16.44;53.31;-11.88;41.43;
07.10.2017 10:03:00;0.37;-0.12;-0.64;-0.29;290.58;17.43;30.25;-10.28;358.62;369.12;-35.42;40.53;-10.50;30.03;
07.10.2017 10:04:00;0.21;-0.15;-0.63;-0.29;290.59;17.44;17.30;-13.00;359.58;369.02;-77.95;30.30;-9.44;20.86;
07.10.2017 10:05:00;0.15;-0.16;-0.63;-0.29;290.60;17.45;12.19;-14.14;359.77;368.45;-116.07;26.33;-8.67;17.66;
07.10.2017 10:06:00;0.18;-0.16;-0.63;-0.30;290.60;17.45;14.76;-13.65;359.46;368.28;-93.64;28.40;-8.82;19.58;
07.10.2017 10:07:00;0.26;-0.14;-0.64;-0.30;290.62;17.47;21.25;-12.25;359.02;368.41;-58.04;33.50;-9.39;24.11;
07.10.2017 10:08:00;0.33;-0.12;-0.64;-0.30;290.64;17.49;26.43;-10.70;358.89;368.28;-40.65;37.13;-9.39;27.73;
07.10.2017 10:09:00;0.42;-0.12;-0.65;-0.30;290.61;17.46;33.84;-10.17;358.44;368.03;-30.57;44.00;-9.59;34.42;
07.10.2017 10:10:00;0.52;-0.09;-0.65;-0.29;290.64;17.49;42.24;-7.72;358.15;368.97;-18.30;49.96;-10.82;39.14;
07.10.2017 10:11:00;0.47;-0.10;-0.65;-0.29;290.63;17.48;38.14;-8.76;358.28;368.70;-23.02;46.91;-10.41;36.50;
07.10.2017 10:12:00;0.50;-0.09;-0.66;-0.29;290.64;17.49;40.61;-8.09;357.89;368.80;-20.09;48.70;-10.91;37.79;
07.10.2017 10:13:00;0.66;-0.07;-0.67;-0.29;290.65;17.50;53.18;-5.77;357.30;369.01;-10.95;58.95;-11.71;47.24;
07.10.2017 10:14:00;0.75;-0.05;-0.67;-0.29;290.65;17.50;60.73;-4.66;356.79;369.15;-7.70;65.39;-12.35;53.04;
07.10.2017 10:15:00;0.83;-0.04;-0.68;-0.29;290.63;17.48;67.53;-3.28;356.44;369.09;-4.86;70.81;-12.64;58.17;
07.10.2017 10:16:00;0.81;-0.04;-0.67;-0.29;290.65;17.50;65.77;-3.33;357.09;369.42;-5.09;69.09;-12.34;56.76;
07.10.2017 10:17:00;0.69;-0.06;-0.66;-0.29;290.65;17.50;55.90;-5.13;357.36;369.56;-9.22;61.02;-12.20;48.82;
07.10.2017 10:17:00;0.65;-0.06;-0.67;-0.29;290.63;17.48;52.62;-5.51;357.01;369.35;-10.47;58.13;-12.35;45.78;
07.10.2017 10:19:00;0.67;-0.05;-0.66;-0.29;290.62;17.47;54.21;-4.29;357.27;369.67;-7.97;58.50;-12.40;46.10;
07.10.2017 10:20:00;0.77;-0.03;-0.67;-0.28;290.62;17.47;62.30;-2.78;356.76;370.23;-4.50;65.08;-13.47;51.61;
07.10.2017 10:21:00;0.85;-0.01;-0.68;-0.28;290.66;17.51;69.01;-1.05;356.54;370.89;-1.54;70.07;-14.34;55.73;
07.10.2017 10:22:00;0.87;-0.02;-0.68;-0.28;290.71;17.56;70.45;-1.58;356.77;370.55;-2.25;72.03;-13.78;58.26;
07.10.2017 10:23:00;0.84;-0.03;-0.68;-0.29;290.70;17.55;67.62;-2.74;356.39;370.14;-4.08;70.37;-13.75;56.62;
07.10.2017 10:24:00;0.75;-0.05;-0.68;-0.29;290.68;17.53;60.87;-4.12;356.22;369.43;-6.83;65.00;-13.21;51.79;
07.10.2017 10:25:00;0.71;-0.06;-0.68;-0.29;290.67;17.52;57.74;-5.10;356.47;369.27;-8.84;62.84;-12.81;50.04;
07.10.2017 10:26:00;0.75;-0.05;-0.68;-0.29;290.66;17.51;61.08;-4.53;356.33;369.64;-7.48;65.61;-13.31;52.30;
07.10.2017 10:27:00;0.90;-0.03;-0.68;-0.29;290.62;17.47;72.93;-2.61;356.01;369.11;-3.64;75.54;-13.10;62.44;
07.10.2017 10:28:00;1.04;-0.00;-0.68;-0.28;290.64;17.49;84.49;-0.34;355.96;370.34;-0.43;84.82;-14.38;70.44;
07.10.2017 10:29:00;1.09;0.00;-0.68;-0.28;290.62;17.47;88.06;0.44;355.77;369.91;0.49;87.63;-14.14;73.49;
07.10.2017 10:30:00;0.96;-0.02;-0.68;-0.29;290.55;17.40;77.87;-1.93;355.99;369.09;-2.58;79.80;-13.09;66.71;
07.10.2017 10:31:00;0.74;-0.06;-0.66;-0.29;290.53;17.38;60.07;-5.21;356.78;368.94;-8.79;65.28;-12.16;53.12;
07.10.2017 10:32:00;0.62;-0.08;-0.66;-0.29;290.51;17.36;49.98;-6.86;357.05;368.27;-13.74;56.84;-11.22;45.62;
07.10.2017 10:33:00;0.70;-0.05;-0.66;-0.29;290.48;17.33;56.94;-4.80;357.04;368.49;-8.61;61.73;-11.45;50.28;
07.10.2017 10:34:00;0.95;-0.01;-0.65;-0.28;290.50;17.35;76.82;-0.49;357.26;369.47;-0.84;77.31;-12.22;65.10;
07.10.2017 10:35:00;1.21;0.04;-0.66;-0.28;290.50;17.35;98.01;3.89;356.77;370.09;3.94;94.13;-13.32;80.81;
07.10.2017 10:36:00;1.17;0.04;-0.66;-0.27;290.53;17.38;94.85;3.43;356.89;370.45;3.58;91.42;-13.56;77.86;
07.10.2017 10:37:00;1.06;0.02;-0.67;-0.27;290.56;17.41;85.48;1.48;356.63;370.95;1.73;84.00;-14.32;69.68;
07.10.2017 10:38:00;1.02;0.02;-0.67;-0.27;290.56;17.41;82.57;1.87;356.33;370.67;2.27;80.69;-14.34;66.36;
07.10.2017 10:39:00;1.02;0.01;-0.67;-0.28;290.57;17.42;82.35;1.27;356.64;370.42;1.54;81.08;-13.78;67.30;
07.10.2017 10:40:00;1.11;0.04;-0.67;-0.28;290.61;17.46;89.93;3.12;356.71;370.60;3.47;86.81;-13.89;72.91;
07.10.2017 10:41:00;1.17;0.04;-0.68;-0.28;290.59;17.44;95.03;3.63;356.18;370.24;3.81;91.40;-14.06;77.34;
07.10.2017 10:42:00;1.30;0.06;-0.67;-0.28;290.57;17.42;105.47;5.50;356.19;369.83;5.20;99.97;-13.64;86.34;
07.10.2017 10:43:00;1.49;0.09;-0.68;-0.28;290.56;17.41;120.80;7.49;356.01;370.52;6.19;113.31;-14.51;98.80;
07.10.2017 10:44:00;1.63;0.11;-0.68;-0.26;290.57;17.42;131.66;9.99;355.52;372.16;7.58;121.67;-16.64;105.03;
07.10.2017 10:45:00;1.61;0.12;-0.68;-0.26;290.60;17.45;130.60;10.68;356.10;372.89;8.18;119.92;-16.79;103.13;
07.10.2017 10:46:00;1.64;0.13;-0.68;-0.25;290.67;17.52;132.72;11.32;356.38;374.53;8.53;121.40;-18.14;103.25;
07.10.2017 10:47:00;1.64;0.13;-0.68;-0.25;290.76;17.61;132.75;11.36;356.61;374.69;8.56;121.39;-18.08;103.31;
07.10.2017 10:48:00;1.60;0.12;-0.69;-0.25;290.82;17.67;129.47;10.43;356.31;374.58;8.05;119.04;-18.27;100.77;
07.10.2017 10:49:00;1.53;0.10;-0.69;-0.27;290.85;17.70;123.65;8.83;356.33;372.83;7.14;114.82;-16.49;98.33;
07.10.2017 10:50:00;1.49;0.08;-0.69;-0.28;290.79;17.64;120.59;6.81;356.15;371.80;5.64;113.77;-15.65;98.12;
07.10.2017 10:51:00;1.38;0.06;-0.69;-0.28;290.82;17.67;111.98;5.47;356.31;371.88;4.87;106.51;-15.57;90.94;
07.10.2017 10:52:00;1.21;0.03;-0.69;-0.28;290.73;17.58;97.99;2.27;356.24;370.66;2.26;95.72;-14.42;81.30;
07.10.2017 10:53:00;1.09;0.00;-0.68;-0.28;290.69;17.54;88.25;0.40;356.43;370.12;0.46;87.85;-13.69;74.15;
07.10.2017 10:54:00;1.13;0.01;-0.68;-0.28;290.64;17.49;91.55;1.26;356.38;370.64;1.37;90.29;-14.27;76.03;
07.10.2017 10:55:00;1.22;0.04;-0.68;-0.27;290.65;17.50;98.40;3.35;356.47;371.54;3.40;95.05;-15.07;79.98;
07.10.2017 10:56:00;1.24;0.04;-0.68;-0.28;290.63;17.48;100.39;3.90;356.21;370.84;3.88;96.50;-14.63;81.87;
07.10.2017 10:57:00;1.27;0.05;-0.68;-0.28;290.58;17.43;102.54;4.21;355.85;369.82;4.11;98.33;-13.97;84.36;
07.10.2017 10:58:00;1.27;0.05;-0.67;-0.28;290.54;17.39;102.84;4.15;356.30;369.40;4.03;98.69;-13.10;85.59;
07.10.2017 10:59:00;1.23;0.03;-0.67;-0.27;290.49;17.34;99.42;2.64;356.36;370.98;2.65;96.78;-14.63;82.16;
07.10.2017 11:00:00;1.17;0.03;-0.66;-0.26;290.51;17.36;94.51;2.50;356.81;371.99;2.64;92.01;-15.18;76.83;
07.10.2017 11:01:00;1.10;0.02;-0.66;-0.27;290.53;17.38;89.35;1.87;356.67;371.56;2.09;87.49;-14.88;72.60;
07.10.2017 11:02:00;1.05;0.02;-0.67;-0.27;290.54;17.39;84.73;1.36;356.52;371.69;1.60;83.37;-15.17;68.20;
07.10.2017 11:03:00;0.98;-0.00;-0.67;-0.27;290.52;17.37;79.14;-0.16;356.53;370.47;-0.22;79.30;-13.94;65.36;
07.10.2017 11:04:00;0.93;-0.01;-0.67;-0.28;290.49;17.34;75.09;-1.22;356.32;369.69;-1.62;76.30;-13.37;62.93;
07.10.2017 11:05:00;0.89;-0.02;-0.66;-0.28;290.44;17.29;72.34;-1.85;356.51;368.77;-2.56;74.20;-12.26;61.93;
07.10.2017 11:06:00;0.88;-0.03;-0.66;-0.27;290.42;17.27;70.97;-2.80;356.54;369.99;-3.95;73.77;-13.44;60.33;
07.10.2017 11:07:00;0.81;-0.04;-0.66;-0.28;290.41;17.26;65.66;-3.33;356.58;369.30;-5.09;68.99;-12.72;56.27;
07.10.2017 11:08:00;0.74;-0.05;-0.65;-0.28;290.38;17.23;59.94;-4.61;356.76;368.97;-7.70;64.55;-12.20;52.35;
07.10.2017 11:09:00;0.75;-0.05;-0.65;-0.28;290.37;17.22;60.95;-4.08;356.58;369.36;-6.69;65.02;-12.78;52.25;
07.10.2017 11:10:00;0.79;-0.05;-0.65;-0.28;290.27;17.12;63.83;-4.13;355.90;368.13;-6.47;67.96;-12.24;55.72;
07.10.2017 11:11:00;0.82;-0.04;-0.65;-0.28;290.20;17.05;66.11;-3.84;355.74;367.65;-5.80;69.95;-11.91;58.04;
07.10.2017 11:12:00;0.82;-0.04;-0.65;-0.28;290.18;17.03;66.73;-3.62;355.73;367.49;-5.43;70.35;-11.77;58.58;
07.10.2017 11:13:00;0.83;-0.03;-0.65;-0.28;290.17;17.02;67.27;-2.40;355.60;368.06;-3.58;69.67;-12.46;57.21;
07.10.2017 11:14:00;0.89;-0.02;-0.65;-0.28;290.17;17.02;71.99;-1.47;355.95;368.12;-2.06;73.46;-12.17;61.29;
07.10.2017 11:15:00;0.98;-0.00;-0.65;-0.28;290.15;17.00;79.45;-0.42;355.79;368.23;-0.54;79.87;-12.44;67.43;
07.10.2017 11:16:00;1.07;0.01;-0.65;-0.27;290.16;17.01;86.52;1.25;355.95;369.47;1.44;85.27;-13.53;71.74;
07.10.2017 11:17:00;1.04;0.01;-0.65;-0.26;290.11;16.96;84.54;1.22;355.47;369.46;1.44;83.32;-13.99;69.33;
07.10.2017 11:18:00;0.95;0.00;-0.64;-0.26;290.16;17.01;76.86;0.22;356.04;370.15;0.29;76.64;-14.11;62.52;
07.10.2017 11:19:00;0.94;0.01;-0.65;-0.26;290.21;17.06;76.43;0.67;356.08;369.93;0.86;75.76;-13.85;61.91;
07.10.2017 11:20:00;1.03;0.03;-0.65;-0.26;290.27;17.12;83.76;2.38;355.98;370.39;2.83;81.38;-14.41;66.97;
07.10.2017 11:21:00;1.12;0.04;-0.66;-0.26;290.30;17.15;90.57;3.44;355.73;370.47;3.80;87.12;-14.74;72.39;
07.10.2017 11:22:00;1.20;0.05;-0.66;-0.27;290.31;17.16;96.91;4.10;355.51;370.37;4.23;92.80;-14.86;77.94;
07.10.2017 11:23:00;1.28;0.07;-0.66;-0.25;290.40;17.24;103.72;6.01;355.91;372.22;5.79;97.71;-16.31;81.40;
07.10.2017 11:24:00;1.29;0.07;-0.67;-0.26;290.45;17.30;104.59;6.38;355.89;371.85;6.10;98.21;-15.97;82.24;
07.10.2017 11:25:00;1.24;0.05;-0.67;-0.26;290.49;17.34;100.39;4.64;355.93;371.47;4.62;95.75;-15.55;80.20;
07.10.2017 11:26:00;1.18;0.04;-0.67;-0.27;290.50;17.35;95.85;3.38;355.94;371.26;3.52;92.47;-15.32;77.15;
07.10.2017 11:27:00;1.19;0.04;-0.68;-0.26;290.54;17.39;96.69;3.29;355.93;372.24;3.39;93.40;-16.31;77.08;
07.10.2017 11:28:00;1.32;0.07;-0.68;-0.26;290.59;17.44;106.98;5.98;355.74;372.21;5.58;101.00;-16.47;84.53;
07.10.2017 11:29:00;1.43;0.09;-0.69;-0.26;290.63;17.48;116.06;8.04;355.67;372.62;6.92;108.02;-16.95;91.07;
07.10.2017 11:30:00;1.50;0.10;-0.69;-0.27;290.66;17.51;121.24;8.74;355.53;371.96;7.21;112.50;-16.43;96.07;
07.10.2017 11:31:00;1.46;0.10;-0.69;-0.27;290.70;17.55;118.35;8.58;355.60;371.86;7.24;109.77;-16.26;93.51;
07.10.2017 11:32:00;1.37;0.07;-0.69;-0.27;290.74;17.59;110.63;6.28;356.03;372.81;5.68;104.34;-16.78;87.56;
07.10.2017 11:33:00;1.32;0.07;-0.70;-0.26;290.80;17.65;106.65;6.08;355.95;373.66;5.71;100.56;-17.71;82.85;
07.10.2017 11:34:00;1.33;0.07;-0.70;-0.27;290.82;17.67;107.97;6.50;355.77;373.20;6.02;101.47;-17.43;84.04;
07.10.2017 11:35:00;1.38;0.08;-0.70;-0.27;290.87;17.72;112.07;7.08;355.67;372.56;6.31;104.99;-16.89;88.10;
07.10.2017 11:36:00;1.39;0.08;-0.70;-0.28;290.92;17.77;112.66;6.90;356.19;372.24;6.12;105.76;-16.05;89.71;
07.10.2017 11:37:00;1.40;0.08;-0.70;-0.27;290.96;17.81;113.22;6.90;356.28;373.71;6.09;106.32;-17.44;88.89;
07.10.2017 11:38:00;1.42;0.09;-0.71;-0.26;291.02;17.87;114.94;7.59;356.42;374.66;6.60;107.35;-18.23;89.12;
07.10.2017 11:39:00;1.48;0.10;-0.71;-0.27;291.08;17.93;120.11;9.06;356.20;374.37;7.54;111.05;-18.17;92.88;
07.10.2017 11:40:00;1.57;0.11;-0.72;-0.28;291.10;17.95;126.93;9.89;355.92;373.15;7.79;117.04;-17.23;99.81;
07.10.2017 11:41:00;1.69;0.13;-0.72;-0.27;291.14;17.99;136.59;11.52;356.00;374.35;8.43;125.07;-18.35;106.71;
07.10.2017 11:42:00;1.80;0.15;-0.73;-0.27;291.17;18.02;145.85;13.20;355.87;375.12;9.05;132.65;-19.25;113.40;
07.10.2017 11:43:00;1.90;0.17;-0.73;-0.26;291.21;18.06;153.75;14.98;355.72;375.83;9.74;138.77;-20.11;118.66;
07.10.2017 11:44:00;1.94;0.18;-0.74;-0.25;291.24;18.09;157.22;15.59;355.37;376.99;9.92;141.63;-21.63;120.01;
07.10.2017 11:45:00;1.97;0.18;-0.74;-0.27;291.25;18.10;159.27;15.56;355.27;375.62;9.77;143.71;-20.35;123.36;
07.10.2017 11:46:00;1.99;0.17;-0.74;-0.27;291.24;18.09;160.80;15.13;355.33;375.57;9.41;145.67;-20.24;125.42;
07.10.2017 11:47:00;1.89;0.16;-0.74;-0.26;291.28;18.13;152.91;13.65;355.52;376.93;8.93;139.25;-21.42;117.84;
