Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
06.10.2017 11:53:00;4.14;0.68;-1.26;-0.24;293.63;20.48;335.38;59.40;331.52;392.81;17.66;275.98;-61.30;214.69;
06.10.2017 11:54:00;4.12;0.66;-1.24;-0.26;293.59;20.44;333.92;57.79;333.23;390.15;17.09;276.13;-56.93;219.20;
06.10.2017 11:55:00;4.79;0.83;-1.21;-0.23;293.74;20.59;387.97;72.35;336.04;394.21;18.61;315.62;-58.17;257.45;
06.10.2017 11:56:00;4.06;0.64;-1.19;-0.25;293.76;20.61;328.56;56.17;337.61;391.46;17.09;272.38;-53.85;218.53;
06.10.2017 11:57:00;6.38;1.22;-1.15;-0.22;293.86;20.71;516.60;106.51;340.99;395.50;20.48;410.09;-54.50;355.58;
06.10.2017 11:58:00;4.51;0.76;-1.13;-0.23;293.94;20.79;365.16;65.98;342.64;394.73;17.95;299.18;-52.09;247.09;
06.10.2017 11:59:00;3.33;0.47;-1.11;-0.25;293.98;20.83;269.34;41.08;344.77;393.52;15.09;228.26;-48.75;179.52;
06.10.2017 12:00:00;3.37;0.48;-1.05;-0.29;293.93;20.78;273.12;41.84;348.19;387.67;15.14;231.28;-39.48;191.80;
06.10.2017 12:01:00;5.27;0.95;-1.00;-0.26;293.97;20.82;427.07;83.17;352.46;392.14;19.26;343.90;-39.68;304.22;
06.10.2017 12:02:00;3.75;0.59;-1.01;-0.23;294.07;20.92;303.99;51.84;352.21;396.21;15.74;252.15;-44.00;208.15;
06.10.2017 12:03:00;3.84;0.62;-1.04;-0.26;294.09;20.94;310.73;53.82;350.01;392.43;17.18;256.91;-42.42;214.49;
06.10.2017 12:04:00;2.98;0.41;-1.04;-0.26;294.11;20.96;241.40;35.65;350.54;392.18;14.66;205.75;-41.64;164.12;
06.10.2017 12:05:00;2.43;0.28;-1.01;-0.30;294.10;20.95;196.72;24.52;352.53;387.19;12.34;172.20;-34.65;137.55;
06.10.2017 12:06:00;2.42;0.27;-0.98;-0.29;294.09;20.94;195.84;23.72;354.39;388.26;12.09;172.12;-33.87;138.25;
06.10.2017 12:07:00;2.37;0.26;-0.97;-0.30;294.07;20.92;191.66;23.00;355.32;387.37;11.90;168.66;-32.06;136.60;
06.10.2017 12:08:00;1.96;0.16;-0.97;-0.30;294.06;20.91;158.53;14.39;355.19;387.02;9.02;144.14;-31.83;112.31;
06.10.2017 12:09:00;1.88;0.16;-0.96;-0.31;294.08;20.93;152.45;13.89;355.62;386.76;9.10;138.57;-31.14;107.43;
06.10.2017 12:10:00;2.07;0.21;-0.95;-0.31;294.05;20.90;167.50;18.25;355.97;385.82;10.88;149.25;-29.85;119.39;
06.10.2017 12:11:00;2.36;0.26;-0.95;-0.32;294.01;20.86;191.04;22.66;356.42;384.81;11.85;168.39;-28.39;140.00;
06.10.2017 12:12:00;2.47;0.28;-0.94;-0.31;294.03;20.88;199.94;24.88;356.98;385.55;12.45;175.06;-28.56;146.49;
06.10.2017 12:13:00;2.31;0.26;-0.93;-0.32;294.00;20.85;187.41;22.75;357.44;384.86;12.11;164.66;-27.42;137.24;
06.10.2017 12:14:00;1.81;0.15;-0.91;-0.31;293.97;20.82;146.73;12.96;358.48;385.31;8.75;133.76;-26.84;106.93;
06.10.2017 12:15:00;1.42;0.08;-0.91;-0.32;293.96;20.81;115.17;6.78;358.58;384.71;5.85;108.39;-26.13;82.26;
06.10.2017 12:16:00;1.25;0.04;-0.90;-0.32;293.97;20.82;101.21;3.90;359.14;384.10;3.82;97.31;-24.96;72.36;
06.10.2017 12:17:00;1.06;-0.00;-0.90;-0.34;293.91;20.76;86.22;-0.34;358.74;381.21;-0.48;86.56;-22.46;64.09;
06.10.2017 12:18:00;0.85;-0.05;-0.90;-0.35;293.87;20.72;68.58;-4.70;358.91;380.12;-7.09;73.28;-21.21;52.07;
06.10.2017 12:19:00;0.63;-0.11;-0.89;-0.36;293.78;20.63;51.35;-9.50;359.01;378.19;-18.78;60.85;-19.18;41.67;
06.10.2017 12:20:00;0.50;-0.13;-0.88;-0.37;293.67;20.52;40.39;-11.76;358.97;376.94;-29.40;52.16;-17.97;34.19;
06.10.2017 12:21:00;0.38;-0.16;-0.87;-0.37;293.53;20.38;30.61;-14.23;358.97;375.92;-47.15;44.84;-16.95;27.88;
06.10.2017 12:22:00;0.29;-0.17;-0.86;-0.37;293.40;20.25;23.78;-14.70;358.93;375.58;-61.84;38.48;-16.64;21.84;
06.10.2017 12:23:00;0.24;-0.19;-0.85;-0.38;293.18;20.03;19.74;-16.17;358.71;373.14;-82.25;35.91;-14.42;21.49;
06.10.2017 12:24:00;0.23;-0.19;-0.84;-0.37;293.06;19.91;18.50;-16.93;358.17;373.04;-91.54;35.43;-14.86;20.57;
06.10.2017 12:25:00;0.21;-0.19;-0.84;-0.37;292.97;19.82;17.16;-16.65;357.97;372.88;-97.18;33.81;-14.91;18.90;
06.10.2017 12:26:00;0.20;-0.18;-0.84;-0.36;292.87;19.72;15.87;-15.98;357.65;373.18;-100.72;31.85;-15.53;16.31;
06.10.2017 12:27:00;0.23;-0.17;-0.83;-0.35;292.80;19.65;18.75;-14.42;357.50;373.50;-77.73;33.18;-16.01;17.17;
06.10.2017 12:28:00;0.30;-0.15;-0.83;-0.36;292.73;19.58;24.67;-12.87;357.19;372.80;-52.30;37.54;-15.62;21.92;
06.10.2017 12:29:00;0.36;-0.15;-0.82;-0.36;292.65;19.50;28.78;-12.72;357.56;372.32;-44.22;41.49;-14.76;26.73;
06.10.2017 12:30:00;0.40;-0.14;-0.81;-0.35;292.53;19.38;32.46;-12.50;357.64;372.08;-38.60;44.96;-14.44;30.52;
06.10.2017 12:31:00;0.47;-0.13;-0.80;-0.35;292.42;19.27;38.19;-11.37;357.57;372.09;-29.92;49.55;-14.53;35.03;
06.10.2017 12:32:00;0.57;-0.10;-0.80;-0.34;292.33;19.18;46.22;-9.01;357.47;372.32;-19.72;55.23;-14.85;40.37;
06.10.2017 12:33:00;0.76;-0.06;-0.79;-0.33;292.25;19.10;61.78;-5.35;357.10;373.31;-8.91;67.13;-16.20;50.93;
06.10.2017 12:34:00;0.94;-0.02;-0.79;-0.32;292.19;19.04;76.50;-1.52;356.87;373.66;-2.10;78.02;-16.79;61.23;
06.10.2017 12:35:00;1.22;0.04;-0.79;-0.32;292.11;18.96;98.53;3.62;356.76;373.92;3.60;94.91;-17.16;77.75;
06.10.2017 12:36:00;1.48;0.09;-0.79;-0.31;292.07;18.92;119.46;8.15;356.29;374.82;6.79;111.31;-18.53;92.78;
06.10.2017 12:37:00;1.66;0.13;-0.80;-0.31;291.97;18.82;134.57;11.69;354.98;374.78;8.68;122.88;-19.79;103.09;
06.10.2017 12:38:00;1.83;0.16;-0.81;-0.29;291.91;18.76;148.40;14.33;354.18;376.20;9.65;134.07;-22.01;112.06;
06.10.2017 12:39:00;1.95;0.20;-0.80;-0.28;291.87;18.72;157.63;17.06;354.24;376.88;10.82;140.56;-22.64;117.92;
06.10.2017 12:40:00;1.97;0.20;-0.80;-0.27;291.87;18.72;159.32;17.70;354.50;378.02;11.11;141.61;-23.53;118.09;
06.10.2017 12:41:00;1.93;0.20;-0.80;-0.26;291.89;18.74;155.98;17.22;354.87;379.41;11.04;138.75;-24.54;114.21;
06.10.2017 12:42:00;1.88;0.20;-0.79;-0.25;291.94;18.79;152.21;17.35;355.49;381.09;11.40;134.85;-25.60;109.25;
06.10.2017 12:43:00;1.98;0.22;-0.80;-0.25;291.99;18.84;160.56;19.35;355.03;381.53;12.05;141.21;-26.50;114.71;
06.10.2017 12:44:00;1.95;0.21;-0.81;-0.25;292.04;18.89;157.75;18.02;354.61;381.34;11.42;139.73;-26.74;112.99;
06.10.2017 12:45:00;1.82;0.17;-0.81;-0.26;292.08;18.93;147.19;15.25;354.71;380.58;10.35;131.94;-25.87;106.07;
06.10.2017 12:46:00;1.67;0.14;-0.81;-0.27;292.10;18.95;134.95;12.39;354.99;379.59;9.17;122.56;-24.60;97.96;
06.10.2017 12:47:00;1.56;0.12;-0.81;-0.27;292.12;18.97;126.54;10.36;355.49;379.69;8.18;116.18;-24.19;91.99;
06.10.2017 12:48:00;1.44;0.10;-0.80;-0.28;292.15;19.00;116.61;9.04;356.03;379.39;7.76;107.57;-23.36;84.21;
06.10.2017 12:49:00;1.31;0.08;-0.80;-0.29;292.16;19.01;105.85;7.13;356.37;378.31;6.71;98.72;-21.94;76.78;
06.10.2017 12:50:00;1.25;0.06;-0.79;-0.29;292.12;18.97;101.58;5.66;356.34;377.88;5.57;95.92;-21.54;74.38;
06.10.2017 12:51:00;1.28;0.07;-0.80;-0.30;292.05;18.90;103.58;5.80;355.87;376.11;5.60;97.78;-20.24;77.54;
06.10.2017 12:52:00;1.29;0.07;-0.79;-0.30;292.05;18.90;104.24;5.93;356.13;375.69;5.69;98.31;-19.56;78.75;
06.10.2017 12:53:00;1.31;0.07;-0.80;-0.29;292.04;18.89;106.39;5.71;355.81;376.91;5.36;100.68;-21.09;79.58;
06.10.2017 12:54:00;1.36;0.09;-0.80;-0.29;292.02;18.87;109.88;7.54;355.27;376.87;6.84;102.34;-21.59;80.75;
06.10.2017 12:55:00;1.31;0.08;-0.81;-0.29;292.00;18.85;105.67;7.00;354.85;376.83;6.63;98.67;-21.98;76.69;
06.10.2017 12:56:00;1.42;0.12;-0.81;-0.28;292.02;18.87;114.94;10.16;354.63;378.10;8.79;104.78;-23.47;81.31;
06.10.2017 12:57:00;1.62;0.15;-0.82;-0.28;292.03;18.88;130.88;13.46;354.01;377.83;10.27;117.42;-23.82;93.60;
06.10.2017 12:58:00;1.77;0.18;-0.83;-0.29;292.05;18.90;143.32;15.59;353.66;377.48;10.82;127.73;-23.81;103.92;
06.10.2017 12:59:00;1.90;0.20;-0.84;-0.28;292.07;18.92;154.24;17.45;352.89;378.42;11.30;136.79;-25.53;111.26;
06.10.2017 13:00:00;1.83;0.18;-0.86;-0.28;292.10;18.95;147.77;15.32;351.54;379.00;10.36;132.45;-27.46;105.00;
06.10.2017 13:01:00;2.11;0.24;-0.89;-0.28;292.06;18.91;171.20;21.14;348.97;377.82;12.33;150.07;-28.84;121.22;
06.10.2017 13:02:00;1.97;0.20;-0.92;-0.29;292.02;18.87;159.60;17.76;346.64;377.16;11.12;141.85;-30.52;111.33;
06.10.2017 13:03:00;1.94;0.20;-0.95;-0.29;292.01;18.86;157.26;17.18;344.52;377.38;10.92;140.08;-32.86;107.22;
06.10.2017 13:04:00;1.88;0.19;-0.97;-0.28;292.02;18.87;152.53;16.21;343.18;377.74;10.62;136.32;-34.56;101.75;
06.10.2017 13:05:00;1.80;0.17;-0.98;-0.28;292.03;18.88;145.94;14.89;342.44;377.90;10.20;131.05;-35.46;95.59;
06.10.2017 13:06:00;1.89;0.18;-0.98;-0.29;291.96;18.81;152.91;15.66;342.32;376.61;10.22;137.25;-34.28;102.97;
06.10.2017 13:07:00;2.04;0.21;-0.99;-0.28;291.98;18.83;165.10;18.70;341.58;377.72;11.32;146.40;-36.14;110.27;
06.10.2017 13:08:00;2.02;0.21;-0.99;-0.28;291.99;18.84;163.29;18.65;341.36;377.80;11.41;144.64;-36.45;108.19;
06.10.2017 13:09:00;1.82;0.17;-0.98;-0.28;291.97;18.82;147.00;14.89;342.15;377.34;10.10;132.11;-35.19;96.92;
06.10.2017 13:10:00;1.58;0.11;-0.96;-0.29;291.92;18.77;127.53;9.89;343.64;376.16;7.75;117.64;-32.52;85.12;
06.10.2017 13:11:00;1.45;0.09;-0.93;-0.29;291.87;18.72;117.53;7.59;345.50;375.75;6.45;109.94;-30.25;79.68;
06.10.2017 13:12:00;1.34;0.07;-0.89;-0.29;291.80;18.65;108.58;6.29;347.83;375.24;5.79;102.29;-27.41;74.88;
06.10.2017 13:13:00;1.12;0.03;-0.85;-0.29;291.77;18.62;91.01;2.47;350.60;375.04;2.64;88.54;-24.44;64.10;
06.10.2017 13:14:00;0.98;0.00;-0.82;-0.29;291.77;18.62;79.53;0.15;352.54;375.76;0.17;79.39;-23.22;56.17;
06.10.2017 13:15:00;0.85;-0.02;-0.80;-0.30;291.76;18.61;69.13;-1.95;354.08;374.87;-2.89;71.08;-20.79;50.28;
06.10.2017 13:16:00;0.76;-0.04;-0.78;-0.30;291.70;18.55;61.66;-3.93;354.73;373.60;-6.40;65.59;-18.87;46.71;
06.10.2017 13:17:00;0.68;-0.06;-0.78;-0.30;291.71;18.56;55.08;-4.92;355.39;374.07;-8.94;60.00;-18.68;41.32;
06.10.2017 13:18:00;0.59;-0.07;-0.76;-0.30;291.68;18.53;48.13;-5.99;356.11;373.81;-12.53;54.12;-17.70;36.42;
06.10.2017 13:19:00;0.47;-0.09;-0.74;-0.30;291.69;18.54;38.10;-7.91;357.89;373.53;-21.01;46.01;-15.64;30.37;
06.10.2017 13:20:00;0.37;-0.11;-0.72;-0.30;291.69;18.54;30.03;-9.46;359.43;373.41;-31.59;39.49;-13.98;25.51;
06.10.2017 13:21:00;0.38;-0.10;-0.71;-0.30;291.70;18.55;30.54;-8.95;360.26;373.90;-29.46;39.49;-13.64;25.86;
06.10.2017 13:22:00;0.42;-0.10;-0.71;-0.30;291.70;18.55;33.73;-8.36;360.24;373.33;-24.81;42.09;-13.09;29.00;
06.10.2017 13:23:00;0.53;-0.08;-0.71;-0.30;291.71;18.56;42.94;-6.58;359.81;373.47;-15.66;49.52;-13.66;35.86;
06.10.2017 13:24:00;0.75;-0.03;-0.73;-0.30;291.73;18.58;60.39;-2.92;358.40;373.65;-5.07;63.31;-15.25;48.06;
06.10.2017 13:25:00;0.96;-0.00;-0.76;-0.31;291.67;18.52;77.76;-0.20;356.47;372.82;-0.27;77.97;-16.35;61.62;
06.10.2017 13:26:00;1.07;0.01;-0.78;-0.30;291.64;18.49;86.80;0.90;355.00;373.02;1.04;85.90;-18.02;67.88;
06.10.2017 13:27:00;1.02;-0.00;-0.77;-0.30;291.59;18.44;82.94;-0.06;355.43;373.18;-0.09;83.00;-17.75;65.25;
06.10.2017 13:28:00;0.90;-0.03;-0.76;-0.30;291.49;18.34;72.61;-2.23;355.48;372.71;-3.09;74.84;-17.23;57.61;
06.10.2017 13:29:00;0.83;-0.04;-0.75;-0.29;291.47;18.32;67.55;-3.37;355.58;373.74;-4.99;70.92;-18.16;52.76;
06.10.2017 13:30:00;0.80;-0.03;-0.76;-0.28;291.51;18.36;64.70;-2.57;355.46;375.11;-3.96;67.27;-19.65;47.62;
06.10.2017 13:31:00;0.78;-0.03;-0.77;-0.28;291.56;18.41;63.02;-2.34;354.73;375.05;-3.72;65.36;-20.32;45.03;
06.10.2017 13:32:00;0.76;-0.04;-0.77;-0.29;291.57;18.42;61.53;-3.12;354.74;374.19;-5.08;64.66;-19.45;45.21;
06.10.2017 13:33:00;0.77;-0.04;-0.78;-0.30;291.61;18.46;62.49;-3.31;354.30;374.01;-5.29;65.80;-19.70;46.09;
06.10.2017 13:34:00;0.77;-0.05;-0.78;-0.30;291.62;18.47;62.05;-3.94;354.46;373.35;-6.35;65.99;-18.89;47.10;
06.10.2017 13:35:00;0.74;-0.05;-0.78;-0.30;291.60;18.45;60.21;-4.68;354.17;373.96;-7.78;64.89;-19.79;45.10;
06.10.2017 13:36:00;0.69;-0.06;-0.78;-0.30;291.62;18.47;55.91;-5.60;354.91;373.75;-10.02;61.51;-18.85;42.66;
06.10.2017 13:37:00;0.60;-0.08;-0.77;-0.30;291.61;18.46;48.85;-7.10;355.31;373.45;-14.62;55.96;-18.14;37.81;
06.10.2017 13:38:00;0.49;-0.10;-0.75;-0.30;291.59;18.44;39.65;-8.60;356.22;372.86;-22.00;48.25;-16.63;31.62;
06.10.2017 13:39:00;0.36;-0.13;-0.73;-0.31;291.56;18.41;29.44;-10.94;357.75;372.35;-37.63;40.38;-14.60;25.78;
06.10.2017 13:40:00;0.28;-0.13;-0.72;-0.31;291.58;18.43;22.82;-11.46;358.84;372.36;-50.34;34.29;-13.52;20.76;
06.10.2017 13:41:00;0.30;-0.13;-0.71;-0.31;291.55;18.40;23.89;-11.68;358.94;371.89;-49.39;35.57;-12.96;22.61;
06.10.2017 13:42:00;0.42;-0.10;-0.73;-0.30;291.54;18.39;34.31;-8.98;357.92;372.52;-26.61;43.29;-14.59;28.70;
06.10.2017 13:43:00;0.56;-0.07;-0.74;-0.31;291.54;18.39;45.34;-6.34;357.22;372.06;-14.15;51.67;-14.84;36.83;
06.10.2017 13:44:00;0.72;-0.05;-0.75;-0.31;291.52;18.37;58.29;-4.28;356.32;372.01;-7.44;62.56;-15.69;46.87;
06.10.2017 13:45:00;0.86;-0.02;-0.75;-0.30;291.55;18.40;69.89;-1.99;355.98;372.81;-2.91;71.88;-16.83;55.05;
06.10.2017 13:46:00;0.98;0.00;-0.76;-0.30;291.56;18.41;79.44;0.23;355.63;373.25;0.27;79.22;-17.62;61.60;
06.10.2017 13:47:00;1.08;0.02;-0.77;-0.29;291.57;18.42;87.38;1.66;355.16;374.39;1.88;85.72;-19.23;66.49;
06.10.2017 13:48:00;1.22;0.05;-0.78;-0.28;291.63;18.48;98.79;4.60;354.76;375.70;4.63;94.19;-20.94;73.25;
06.10.2017 13:49:00;1.39;0.09;-0.80;-0.28;291.68;18.53;112.18;7.91;353.29;376.62;7.03;104.27;-23.33;80.95;
06.10.2017 13:50:00;1.49;0.10;-0.84;-0.28;291.71;18.56;120.35;8.88;350.77;376.64;7.38;111.47;-25.87;85.60;
06.10.2017 13:51:00;1.46;0.09;-0.87;-0.28;291.71;18.56;118.03;7.64;348.38;376.67;6.47;110.40;-28.29;82.11;
06.10.2017 13:52:00;1.37;0.08;-0.90;-0.28;291.76;18.61;111.07;6.92;346.71;376.83;6.23;104.15;-30.12;74.03;
06.10.2017 13:53:00;1.21;0.04;-0.90;-0.29;291.74;18.59;97.69;3.90;346.60;375.52;3.94;93.79;-28.92;64.87;
06.10.2017 13:54:00;1.04;0.01;-0.87;-0.29;291.80;18.65;83.92;0.84;348.95;376.13;0.96;83.08;-27.18;55.90;
06.10.2017 13:55:00;0.87;-0.02;-0.83;-0.29;291.81;18.66;70.18;-2.13;351.80;375.24;-3.07;72.31;-23.43;48.88;
06.10.2017 13:56:00;0.78;-0.04;-0.80;-0.30;291.82;18.67;62.86;-3.67;354.31;374.37;-5.86;66.53;-20.06;46.47;
06.10.2017 13:57:00;0.74;-0.06;-0.79;-0.31;291.79;18.64;59.84;-5.12;354.59;373.57;-8.56;64.96;-18.99;45.98;
06.10.2017 13:58:00;0.72;-0.07;-0.80;-0.31;291.78;18.63;58.02;-6.20;354.31;373.35;-10.70;64.23;-19.04;45.18;
06.10.2017 13:59:00;0.66;-0.08;-0.80;-0.31;291.76;18.61;53.58;-7.24;353.73;373.66;-13.53;60.83;-19.93;40.90;
06.10.2017 14:00:00;0.61;-0.09;-0.78;-0.31;291.73;18.58;49.68;-7.87;355.18;373.31;-15.84;57.54;-18.12;39.42;
06.10.2017 14:01:00;0.65;-0.08;-0.78;-0.31;291.75;18.60;52.80;-6.74;355.07;373.40;-12.78;59.54;-18.33;41.21;
06.10.2017 14:02:00;0.71;-0.07;-0.81;-0.31;291.75;18.60;57.49;-6.38;353.46;373.41;-11.11;63.87;-19.96;43.91;
06.10.2017 14:03:00;0.72;-0.07;-0.82;-0.31;291.73;18.58;58.51;-6.52;352.67;373.48;-11.15;65.03;-20.80;44.23;
06.10.2017 14:04:00;0.64;-0.09;-0.80;-0.31;291.69;18.54;51.89;-7.72;353.74;372.77;-14.94;59.61;-19.03;40.59;
06.10.2017 14:05:00;0.53;-0.10;-0.76;-0.31;291.66;18.51;43.02;-8.85;355.91;372.85;-20.67;51.87;-16.94;34.93;
06.10.2017 14:06:00;0.51;-0.10;-0.75;-0.31;291.65;18.50;41.28;-8.52;357.09;372.72;-20.66;49.80;-15.63;34.17;
06.10.2017 14:07:00;0.54;-0.10;-0.75;-0.32;291.55;18.40;44.06;-9.08;356.07;371.15;-20.62;53.14;-15.08;38.06;
06.10.2017 14:08:00;0.57;-0.10;-0.75;-0.31;291.44;18.29;46.11;-8.71;355.69;370.86;-18.97;54.82;-15.17;39.65;
06.10.2017 14:09:00;0.63;-0.08;-0.77;-0.31;291.32;18.17;51.33;-7.11;353.29;370.28;-13.91;58.44;-16.99;41.45;
06.10.2017 14:10:00;0.69;-0.08;-0.81;-0.30;291.22;18.07;55.57;-6.72;350.43;370.75;-12.11;62.29;-20.31;41.98;
06.10.2017 14:11:00;0.71;-0.06;-0.83;-0.30;291.12;17.97;57.38;-5.61;348.49;371.08;-9.78;62.99;-22.58;40.41;
06.10.2017 14:12:00;0.69;-0.07;-0.82;-0.30;291.01;17.86;56.10;-5.72;348.51;370.64;-10.20;61.82;-22.13;39.70;
06.10.2017 14:13:00;0.68;-0.06;-0.80;-0.29;290.98;17.83;54.67;-5.27;349.26;371.49;-9.65;59.94;-22.24;37.71;
06.10.2017 14:14:00;0.67;-0.06;-0.80;-0.28;290.93;17.78;54.32;-4.89;349.17;371.66;-9.01;59.21;-22.49;36.72;
06.10.2017 14:15:00;0.70;-0.05;-0.82;-0.29;290.88;17.73;56.83;-4.17;347.50;371.08;-7.34;61.00;-23.58;37.42;
06.10.2017 14:16:00;0.74;-0.04;-0.85;-0.29;290.85;17.70;59.97;-3.39;345.48;370.92;-5.66;63.35;-25.45;37.91;
06.10.2017 14:17:00;0.74;-0.05;-0.87;-0.29;290.79;17.64;60.27;-4.28;343.62;370.20;-7.10;64.55;-26.58;37.97;
06.10.2017 14:18:00;0.76;-0.05;-0.89;-0.28;290.73;17.58;61.35;-3.95;341.95;370.34;-6.44;65.30;-28.39;36.91;
06.10.2017 14:19:00;0.76;-0.05;-0.89;-0.29;290.70;17.55;61.67;-4.15;341.59;369.84;-6.72;65.82;-28.25;37.57;
06.10.2017 14:20:00;0.77;-0.04;-0.87;-0.29;290.69;17.54;62.33;-3.65;342.66;369.67;-5.86;65.98;-27.01;38.97;
06.10.2017 14:21:00;0.80;-0.04;-0.85;-0.28;290.66;17.51;64.55;-3.32;344.37;370.16;-5.15;67.86;-25.79;42.08;
06.10.2017 14:22:00;0.84;-0.02;-0.82;-0.29;290.62;17.47;68.25;-2.07;345.90;369.62;-3.04;70.32;-23.71;46.60;
06.10.2017 14:23:00;0.90;-0.01;-0.82;-0.28;290.58;17.43;73.19;-0.72;346.20;370.54;-1.01;73.91;-24.34;49.57;
06.10.2017 14:24:00;0.97;0.01;-0.82;-0.27;290.56;17.41;78.55;1.28;346.04;370.69;1.63;77.27;-24.65;52.63;
06.10.2017 14:25:00;1.00;0.02;-0.82;-0.27;290.56;17.41;81.31;1.36;345.88;371.52;1.67;79.95;-25.64;54.31;
06.10.2017 14:26:00;1.02;0.03;-0.82;-0.26;290.57;17.42;82.48;2.28;345.82;372.18;2.76;80.21;-26.37;53.84;
06.10.2017 14:27:00;1.03;0.04;-0.83;-0.26;290.61;17.46;83.69;3.15;345.31;372.52;3.77;80.54;-27.22;53.32;
06.10.2017 14:28:00;1.07;0.04;-0.85;-0.27;290.64;17.49;86.35;3.50;344.24;371.91;4.05;82.85;-27.67;55.18;
06.10.2017 14:29:00;1.10;0.03;-0.88;-0.27;290.68;17.53;89.12;2.95;342.37;372.05;3.31;86.17;-29.69;56.48;
06.10.2017 14:30:00;1.14;0.04;-0.92;-0.27;290.69;17.54;92.53;3.33;339.62;371.83;3.60;89.20;-32.20;57.00;
06.10.2017 14:31:00;1.14;0.03;-0.94;-0.28;290.69;17.54;92.55;2.67;337.71;370.79;2.89;89.88;-33.07;56.80;
06.10.2017 14:32:00;1.12;0.02;-0.96;-0.28;290.67;17.52;90.69;1.99;336.44;371.05;2.19;88.70;-34.61;54.09;
06.10.2017 14:33:00;1.09;0.02;-0.96;-0.28;290.70;17.55;87.97;1.63;336.80;371.20;1.85;86.34;-34.40;51.94;
06.10.2017 14:34:00;1.06;0.02;-0.95;-0.27;290.72;17.57;85.57;1.38;337.61;371.71;1.61;84.19;-34.10;50.09;
06.10.2017 14:35:00;1.03;0.02;-0.95;-0.28;290.72;17.57;83.37;1.48;337.28;370.94;1.78;81.88;-33.66;48.22;
06.10.2017 14:36:00;1.00;0.00;-0.96;-0.28;290.70;17.55;81.26;0.35;336.92;370.26;0.43;80.91;-33.34;47.57;
06.10.2017 14:37:00;1.05;0.02;-0.97;-0.28;290.73;17.58;85.24;1.92;335.96;370.95;2.24;83.33;-34.99;48.33;
06.10.2017 14:38:00;1.08;0.02;-0.99;-0.29;290.70;17.55;87.33;2.01;334.61;369.93;2.30;85.32;-35.32;50.00;
06.10.2017 14:39:00;1.20;0.04;-1.00;-0.28;290.66;17.51;96.84;3.70;333.76;370.50;3.77;93.14;-36.74;56.40;
06.10.2017 14:40:00;1.39;0.09;-0.99;-0.28;290.61;17.46;112.44;7.87;333.82;370.64;6.96;104.57;-36.83;67.75;
06.10.2017 14:41:00;1.60;0.15;-0.97;-0.26;290.64;17.49;129.42;12.98;335.37;372.57;10.00;116.44;-37.20;79.24;
06.10.2017 14:42:00;1.84;0.22;-0.95;-0.25;290.67;17.52;149.24;18.81;337.37;374.38;12.57;130.43;-37.02;93.41;
06.10.2017 14:43:00;2.25;0.31;-0.92;-0.25;290.70;17.55;182.50;26.85;339.28;374.65;14.66;155.65;-35.37;120.27;
06.10.2017 14:44:00;2.31;0.32;-0.91;-0.25;290.72;17.58;186.82;28.12;340.29;375.06;15.01;158.70;-34.77;123.94;
06.10.2017 14:45:00;2.21;0.30;-0.88;-0.24;290.69;17.54;178.63;26.10;342.35;375.43;14.61;152.53;-33.08;119.44;
06.10.2017 14:46:00;2.27;0.32;-0.82;-0.24;290.56;17.41;184.12;27.95;345.51;374.92;15.18;156.17;-29.41;126.76;
06.10.2017 14:47:00;2.65;0.43;-0.89;-0.23;290.48;17.33;214.27;37.62;340.55;375.11;17.47;176.66;-34.56;142.10;
06.10.2017 14:48:00;3.68;0.71;-0.95;-0.21;290.43;17.28;297.93;61.86;335.50;377.89;20.55;236.07;-42.40;193.67;
06.10.2017 14:49:00;3.86;0.76;-1.06;-0.19;290.46;17.31;312.43;66.68;327.92;380.42;21.06;245.75;-52.50;193.24;
06.10.2017 14:50:00;2.46;0.41;-1.19;-0.21;290.43;17.28;199.21;35.68;318.85;378.14;17.82;163.53;-59.29;104.24;
06.10.2017 14:51:00;2.57;0.45;-1.29;-0.22;290.40;17.25;207.87;39.64;311.68;376.65;18.93;168.23;-64.98;103.26;
06.10.2017 14:52:00;2.02;0.31;-1.37;-0.23;290.39;17.24;163.61;27.24;305.40;374.84;15.95;136.37;-69.44;66.93;
06.10.2017 14:53:00;3.92;0.82;-1.41;-0.22;290.40;17.25;317.68;71.70;302.75;376.51;22.57;245.98;-73.76;172.22;
06.10.2017 14:54:00;3.59;0.72;-1.44;-0.22;290.45;17.30;290.97;63.07;300.74;377.08;21.66;227.91;-76.34;151.56;
06.10.2017 14:55:00;3.26;0.62;-1.46;-0.20;290.49;17.34;264.03;54.50;299.70;378.77;20.63;209.53;-79.07;130.47;
06.10.2017 14:56:00;3.13;0.60;-1.47;-0.21;290.58;17.43;253.18;52.13;299.43;378.45;20.58;201.06;-79.02;122.03;
06.10.2017 14:57:00;2.72;0.49;-1.49;-0.23;290.66;17.51;220.63;42.47;298.97;376.90;19.25;178.15;-77.93;100.23;
