Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
08.10.2017 08:46:00;0.41;-0.03;-0.22;-0.16;286.65;13.50;32.97;-2.90;367.51;362.86;-8.93;35.87;4.66;40.53;
08.10.2017 08:47:00;0.40;-0.04;-0.23;-0.16;286.65;13.50;32.20;-3.12;366.41;362.87;-9.72;35.31;3.55;38.86;
08.10.2017 08:48:00;0.40;-0.03;-0.23;-0.16;286.71;13.56;32.12;-2.66;367.05;363.45;-8.36;34.78;3.60;38.39;
08.10.2017 08:49:00;0.34;-0.04;-0.23;-0.16;286.73;13.58;27.42;-3.44;366.68;363.22;-12.61;30.86;3.45;34.31;
08.10.2017 08:50:00;0.41;-0.03;-0.22;-0.16;286.75;13.60;33.15;-2.64;367.41;363.48;-8.08;35.79;3.93;39.72;
08.10.2017 08:51:00;0.47;-0.02;-0.23;-0.16;286.78;13.63;37.81;-1.83;366.80;363.75;-4.88;39.65;3.05;42.69;
08.10.2017 08:52:00;0.47;-0.02;-0.24;-0.16;286.78;13.63;38.38;-1.76;366.64;363.70;-4.61;40.15;2.94;43.09;
08.10.2017 08:53:00;0.47;-0.02;-0.27;-0.16;286.77;13.62;38.28;-2.09;364.58;363.69;-5.48;40.36;0.89;41.25;
08.10.2017 08:54:00;0.43;-0.04;-0.29;-0.16;286.79;13.64;34.53;-3.07;363.04;364.20;-8.96;37.60;-1.15;36.45;
08.10.2017 08:55:00;0.39;-0.04;-0.31;-0.16;286.82;13.67;31.46;-3.30;362.00;364.21;-10.52;34.76;-2.21;32.56;
08.10.2017 08:56:00;0.34;-0.05;-0.28;-0.16;286.83;13.68;27.27;-3.95;363.50;363.73;-14.59;31.22;-0.23;31.00;
08.10.2017 08:57:00;0.34;-0.04;-0.27;-0.16;286.86;13.71;27.87;-3.74;364.77;364.02;-13.55;31.61;0.75;32.35;
08.10.2017 08:58:00;0.32;-0.05;-0.25;-0.17;286.82;13.67;25.75;-4.02;365.61;363.53;-16.17;29.77;2.08;31.85;
08.10.2017 08:59:00;0.28;-0.05;-0.24;-0.17;286.83;13.68;22.37;-4.73;366.98;363.56;-21.23;27.10;3.42;30.52;
08.10.2017 09:00:00;0.32;-0.05;-0.23;-0.16;286.82;13.67;25.93;-4.62;367.44;363.79;-17.85;30.55;3.64;34.19;
08.10.2017 09:01:00;0.29;-0.06;-0.22;-0.16;286.84;13.69;23.35;-4.91;368.40;364.14;-21.09;28.26;4.26;32.52;
08.10.2017 09:02:00;0.24;-0.06;-0.24;-0.17;286.81;13.66;19.03;-5.53;366.86;363.52;-29.27;24.56;3.34;27.90;
08.10.2017 09:03:00;0.24;-0.07;-0.24;-0.16;286.75;13.60;19.74;-5.82;366.19;363.21;-29.68;25.56;2.98;28.54;
08.10.2017 09:04:00;0.24;-0.07;-0.24;-0.16;286.74;13.59;19.48;-5.77;366.32;363.25;-29.68;25.25;3.06;28.32;
08.10.2017 09:05:00;0.24;-0.07;-0.24;-0.16;286.75;13.60;19.71;-5.76;366.21;363.39;-29.25;25.47;2.82;28.29;
08.10.2017 09:06:00;0.21;-0.07;-0.24;-0.16;286.75;13.60;16.95;-6.09;366.02;363.33;-35.93;23.04;2.70;25.74;
08.10.2017 09:07:00;0.22;-0.07;-0.25;-0.17;286.74;13.59;17.57;-6.08;365.47;363.15;-34.60;23.65;2.32;25.96;
08.10.2017 09:08:00;0.21;-0.07;-0.26;-0.16;286.77;13.62;16.74;-5.79;365.06;363.46;-34.66;22.53;1.60;24.13;
08.10.2017 09:09:00;0.27;-0.06;-0.28;-0.16;286.81;13.66;21.85;-4.83;364.08;363.83;-23.58;26.68;0.26;26.94;
08.10.2017 09:10:00;0.39;-0.03;-0.29;-0.16;286.85;13.70;31.33;-2.72;363.54;364.14;-8.72;34.05;-0.60;33.45;
08.10.2017 09:11:00;0.36;-0.04;-0.28;-0.17;286.85;13.69;28.89;-3.45;364.16;363.60;-11.98;32.34;0.56;32.89;
08.10.2017 09:12:00;0.31;-0.05;-0.27;-0.16;286.87;13.72;25.34;-4.31;364.50;364.11;-17.02;29.65;0.39;30.04;
08.10.2017 09:13:00;0.32;-0.05;-0.28;-0.16;286.90;13.75;26.22;-4.10;364.26;364.29;-15.67;30.33;-0.03;30.30;
08.10.2017 09:14:00;0.26;-0.06;-0.28;-0.17;286.89;13.74;20.85;-4.88;364.05;363.85;-23.80;25.74;0.20;25.94;
08.10.2017 09:15:00;0.25;-0.06;-0.28;-0.17;286.91;13.76;19.99;-5.40;364.23;363.86;-27.31;25.38;0.37;25.75;
08.10.2017 09:16:00;0.22;-0.07;-0.29;-0.17;286.89;13.74;17.42;-5.88;363.82;363.54;-33.75;23.30;0.28;23.58;
08.10.2017 09:17:00;0.21;-0.07;-0.28;-0.17;286.89;13.74;17.33;-6.28;363.90;363.59;-36.27;23.62;0.32;23.93;
08.10.2017 09:18:00;0.25;-0.06;-0.29;-0.16;286.91;13.76;20.52;-5.44;363.50;364.13;-26.78;25.97;-0.63;25.34;
08.10.2017 09:19:00;0.31;-0.05;-0.29;-0.17;286.88;13.73;24.78;-4.25;363.36;363.67;-17.31;29.03;-0.31;28.73;
08.10.2017 09:20:00;0.28;-0.05;-0.26;-0.17;286.84;13.69;23.08;-4.64;365.06;363.23;-20.32;27.72;1.83;29.55;
08.10.2017 09:21:00;0.27;-0.06;-0.25;-0.17;286.80;13.65;21.86;-5.16;365.94;363.24;-23.65;27.02;2.70;29.72;
08.10.2017 09:22:00;0.28;-0.06;-0.24;-0.16;286.81;13.67;22.43;-5.25;366.87;363.72;-23.41;27.68;3.15;30.83;
08.10.2017 09:23:00;0.28;-0.06;-0.24;-0.16;286.83;13.68;22.62;-5.15;366.80;363.92;-22.88;27.77;2.88;30.65;
08.10.2017 09:24:00;0.26;-0.06;-0.24;-0.16;286.83;13.68;21.26;-5.40;366.65;363.89;-25.44;26.65;2.77;29.42;
08.10.2017 09:25:00;0.20;-0.07;-0.24;-0.16;286.86;13.71;16.35;-5.94;367.11;364.18;-36.44;22.29;2.93;25.22;
08.10.2017 09:26:00;0.23;-0.06;-0.23;-0.16;286.87;13.72;18.61;-5.38;367.46;364.14;-29.31;23.99;3.32;27.31;
08.10.2017 09:27:00;0.33;-0.04;-0.23;-0.16;286.91;13.76;26.35;-3.56;367.80;364.38;-13.75;29.91;3.42;33.34;
08.10.2017 09:28:00;0.32;-0.05;-0.24;-0.16;286.93;13.78;25.68;-4.08;366.99;364.54;-15.94;29.76;2.45;32.21;
08.10.2017 09:29:00;0.31;-0.04;-0.23;-0.16;286.95;13.80;25.09;-3.66;367.73;364.48;-14.64;28.75;3.25;32.00;
08.10.2017 09:30:00;0.31;-0.04;-0.23;-0.16;286.97;13.82;24.71;-3.59;368.08;364.88;-14.67;28.30;3.20;31.51;
08.10.2017 09:31:00;0.33;-0.04;-0.24;-0.16;286.99;13.84;26.81;-3.64;367.89;364.98;-13.64;30.45;2.91;33.36;
08.10.2017 09:32:00;0.38;-0.04;-0.24;-0.16;287.03;13.88;30.92;-3.07;367.89;365.36;-10.04;33.99;2.53;36.53;
08.10.2017 09:33:00;0.34;-0.03;-0.24;-0.16;287.08;13.93;27.62;-3.02;368.20;365.34;-10.99;30.64;2.86;33.50;
08.10.2017 09:34:00;0.39;-0.03;-0.24;-0.16;287.10;13.95;31.59;-2.42;367.85;365.39;-7.90;34.01;2.46;36.47;
08.10.2017 09:35:00;0.49;-0.01;-0.27;-0.16;287.12;13.97;39.54;-1.09;366.44;365.49;-2.79;40.63;0.95;41.58;
08.10.2017 09:36:00;0.57;0.00;-0.30;-0.16;287.10;13.95;46.03;0.03;363.64;365.39;0.05;46.00;-1.75;44.25;
08.10.2017 09:37:00;0.59;0.00;-0.31;-0.16;287.10;13.95;48.02;0.16;363.02;365.51;0.29;47.86;-2.49;45.37;
08.10.2017 09:38:00;0.66;0.02;-0.32;-0.16;287.09;13.94;53.79;1.57;362.45;365.89;2.91;52.22;-3.44;48.78;
08.10.2017 09:39:00;0.63;0.01;-0.29;-0.16;287.07;13.92;50.63;1.23;364.56;365.54;2.42;49.40;-0.99;48.41;
08.10.2017 09:40:00;0.54;-0.01;-0.26;-0.16;287.05;13.90;44.09;-0.45;366.65;365.51;-1.04;44.54;1.13;45.67;
08.10.2017 09:41:00;0.52;-0.01;-0.24;-0.16;287.06;13.91;42.16;-0.75;368.15;365.75;-1.79;42.91;2.39;45.30;
08.10.2017 09:42:00;0.50;-0.01;-0.24;-0.16;287.05;13.90;40.45;-1.01;367.84;365.56;-2.50;41.46;2.28;43.74;
08.10.2017 09:43:00;0.49;-0.01;-0.24;-0.16;287.02;13.87;39.69;-1.00;367.42;365.65;-2.54;40.69;1.77;42.46;
08.10.2017 09:44:00;0.45;-0.02;-0.24;-0.16;287.07;13.92;36.58;-1.86;367.70;366.14;-5.10;38.44;1.56;40.00;
08.10.2017 09:45:00;0.48;-0.01;-0.25;-0.16;287.05;13.90;39.23;-0.70;366.89;365.77;-1.80;39.93;1.12;41.05;
08.10.2017 09:46:00;0.49;-0.01;-0.26;-0.16;287.01;13.86;39.94;-1.24;366.30;365.49;-3.11;41.18;0.81;41.99;
08.10.2017 09:47:00;0.53;-0.01;-0.27;-0.15;287.00;13.85;42.68;-0.83;365.73;365.85;-1.96;43.51;-0.12;43.39;
08.10.2017 09:48:00;0.55;0.00;-0.27;-0.15;287.01;13.86;44.79;0.06;365.24;366.05;0.12;44.74;-0.81;43.92;
08.10.2017 09:49:00;0.55;0.00;-0.29;-0.16;286.95;13.80;44.32;0.19;363.57;365.33;0.41;44.14;-1.76;42.38;
08.10.2017 09:50:00;0.55;-0.00;-0.29;-0.16;286.93;13.78;44.49;-0.26;363.75;364.99;-0.60;44.75;-1.24;43.51;
08.10.2017 09:51:00;0.51;-0.01;-0.27;-0.16;286.93;13.78;41.23;-1.23;364.85;365.31;-3.00;42.46;-0.45;42.01;
08.10.2017 09:52:00;0.48;-0.02;-0.28;-0.15;286.95;13.80;38.85;-1.39;364.79;365.65;-3.59;40.25;-0.87;39.38;
08.10.2017 09:53:00;0.46;-0.02;-0.28;-0.15;286.99;13.84;36.97;-1.94;364.83;365.98;-5.25;38.91;-1.14;37.76;
08.10.2017 09:54:00;0.45;-0.02;-0.29;-0.16;287.01;13.86;36.65;-1.93;363.88;365.58;-5.28;38.59;-1.70;36.89;
08.10.2017 09:55:00;0.44;-0.03;-0.32;-0.16;287.07;13.92;35.78;-2.37;362.11;365.93;-6.66;38.15;-3.82;34.32;
08.10.2017 09:56:00;0.46;-0.03;-0.35;-0.16;287.09;13.94;37.58;-2.21;360.50;365.90;-5.91;39.78;-5.40;34.38;
08.10.2017 09:57:00;0.44;-0.03;-0.35;-0.16;287.07;13.92;35.47;-2.72;360.09;365.89;-7.66;38.18;-5.80;32.38;
08.10.2017 09:58:00;0.48;-0.02;-0.33;-0.16;287.08;13.93;38.59;-1.97;361.94;365.64;-5.14;40.56;-3.70;36.86;
08.10.2017 09:59:00;0.53;-0.01;-0.27;-0.15;287.10;13.95;43.12;-1.28;365.87;366.46;-3.02;44.40;-0.59;43.80;
08.10.2017 10:00:00;0.57;-0.00;-0.28;-0.16;287.10;13.95;45.92;-0.11;365.04;366.07;-0.25;46.03;-1.04;45.00;
08.10.2017 10:01:00;0.60;0.00;-0.29;-0.15;287.14;13.99;48.94;0.26;364.56;366.61;0.53;48.68;-2.05;46.63;
08.10.2017 10:02:00;0.66;0.02;-0.29;-0.15;287.19;14.04;53.68;1.53;365.21;367.14;2.82;52.15;-1.93;50.22;
08.10.2017 10:03:00;0.67;0.02;-0.28;-0.16;287.23;14.08;54.57;1.80;366.25;366.88;3.29;52.77;-0.63;52.14;
08.10.2017 10:04:00;0.68;0.02;-0.27;-0.15;287.25;14.10;54.92;1.61;366.78;367.44;2.84;53.31;-0.67;52.64;
08.10.2017 10:05:00;0.77;0.03;-0.28;-0.15;287.28;14.13;61.97;2.96;366.52;367.52;4.77;59.01;-1.00;58.01;
08.10.2017 10:06:00;0.91;0.06;-0.27;-0.15;287.31;14.16;73.72;5.26;367.28;368.23;7.04;68.46;-0.96;67.50;
08.10.2017 10:07:00;0.98;0.08;-0.28;-0.15;287.37;14.22;79.39;6.70;366.51;368.57;8.44;72.69;-2.05;70.64;
08.10.2017 10:08:00;1.01;0.08;-0.32;-0.15;287.39;14.24;82.10;7.26;364.23;368.46;8.84;74.84;-4.23;70.61;
08.10.2017 10:09:00;0.97;0.07;-0.34;-0.15;287.43;14.28;78.31;6.06;362.52;369.01;7.73;72.26;-6.49;65.77;
08.10.2017 10:10:00;1.06;0.09;-0.33;-0.15;287.47;14.32;86.05;7.62;363.75;369.48;8.85;78.43;-5.73;72.70;
08.10.2017 10:11:00;1.03;0.08;-0.33;-0.15;287.49;14.34;83.18;7.26;364.17;369.05;8.72;75.92;-4.88;71.04;
08.10.2017 10:11:00;1.00;0.08;-0.31;-0.15;287.50;14.35;81.31;6.88;365.10;369.14;8.46;74.43;-4.04;70.39;
08.10.2017 10:13:00;0.87;0.06;-0.29;-0.15;287.50;14.35;70.77;5.01;366.60;369.16;7.06;65.76;-2.56;63.20;
08.10.2017 10:14:00;0.77;0.04;-0.28;-0.15;287.49;14.34;62.73;3.40;367.12;368.75;5.42;59.32;-1.63;57.69;
08.10.2017 10:15:00;0.82;0.05;-0.28;-0.15;287.48;14.33;66.14;4.21;367.16;368.45;6.30;61.93;-1.29;60.64;
08.10.2017 10:16:00;0.89;0.06;-0.26;-0.15;287.41;14.26;72.00;5.63;368.09;367.98;7.82;66.37;0.12;66.49;
08.10.2017 10:17:00;0.93;0.07;-0.26;-0.15;287.36;14.21;75.32;6.28;368.12;367.87;8.34;69.04;0.24;69.29;
08.10.2017 10:18:00;1.00;0.08;-0.27;-0.15;287.39;14.24;80.97;7.08;367.37;368.44;8.74;73.89;-1.07;72.82;
08.10.2017 10:19:00;0.98;0.08;-0.29;-0.15;287.37;14.22;79.30;6.82;366.32;368.34;8.59;72.48;-2.02;70.46;
08.10.2017 10:20:00;1.09;0.10;-0.29;-0.15;287.39;14.24;88.46;8.43;366.43;368.70;9.53;80.03;-2.28;77.75;
08.10.2017 10:21:00;1.17;0.11;-0.28;-0.14;287.46;14.31;95.13;9.85;367.40;370.30;10.35;85.28;-2.90;82.38;
08.10.2017 10:22:00;1.17;0.12;-0.31;-0.15;287.43;14.28;94.71;10.18;365.24;369.29;10.74;84.53;-4.05;80.48;
08.10.2017 10:23:00;0.98;0.08;-0.32;-0.15;287.42;14.27;79.04;6.62;364.38;369.17;8.36;72.42;-4.78;67.63;
08.10.2017 10:24:00;0.88;0.06;-0.33;-0.14;287.44;14.29;70.85;4.87;363.55;369.38;6.86;65.98;-5.83;60.15;
08.10.2017 10:25:00;0.89;0.06;-0.32;-0.14;287.48;14.33;72.10;4.84;364.47;369.99;6.69;67.26;-5.52;61.74;
08.10.2017 10:26:00;0.79;0.04;-0.32;-0.15;287.48;14.33;63.77;3.29;364.76;369.49;5.16;60.47;-4.73;55.75;
08.10.2017 10:27:00;0.81;0.04;-0.29;-0.15;287.46;14.31;65.61;3.40;366.26;369.01;5.15;62.22;-2.74;59.47;
08.10.2017 10:28:00;0.80;0.04;-0.28;-0.14;287.51;14.36;64.66;3.09;367.37;370.05;4.75;61.57;-2.68;58.89;
08.10.2017 10:29:00;0.79;0.04;-0.27;-0.15;287.54;14.39;63.72;3.69;368.67;369.63;5.79;60.04;-0.95;59.08;
08.10.2017 10:30:00;0.78;0.04;-0.26;-0.15;287.53;14.38;63.19;3.29;369.27;368.91;5.19;59.90;0.36;60.26;
08.10.2017 10:31:00;0.78;0.04;-0.27;-0.15;287.54;14.39;63.17;3.43;368.71;369.21;5.42;59.74;-0.50;59.24;
08.10.2017 10:32:00;0.68;0.02;-0.25;-0.15;287.54;14.39;54.70;1.58;369.47;369.00;2.84;53.11;0.47;53.58;
08.10.2017 10:33:00;0.71;0.03;-0.25;-0.15;287.58;14.43;57.27;2.50;369.82;369.07;4.32;54.78;0.76;55.53;
08.10.2017 10:34:00;0.65;0.02;-0.25;-0.16;287.57;14.42;52.69;1.45;370.16;368.68;2.71;51.23;1.48;52.72;
08.10.2017 10:35:00;0.71;0.03;-0.25;-0.15;287.59;14.44;57.49;2.22;370.43;369.03;3.82;55.27;1.40;56.67;
08.10.2017 10:36:00;0.74;0.03;-0.25;-0.15;287.60;14.45;60.13;2.70;370.35;369.13;4.48;57.43;1.23;58.66;
08.10.2017 10:37:00;0.62;0.00;-0.25;-0.16;287.59;14.44;50.31;0.43;370.42;368.77;0.83;49.88;1.65;51.53;
08.10.2017 10:38:00;0.56;-0.00;-0.25;-0.16;287.62;14.47;45.72;-0.08;370.00;368.98;-0.17;45.79;1.02;46.81;
08.10.2017 10:39:00;0.50;-0.01;-0.26;-0.16;287.61;14.46;40.72;-1.02;369.77;368.21;-2.53;41.74;1.55;43.30;
08.10.2017 10:40:00;0.48;-0.02;-0.25;-0.16;287.58;14.43;39.22;-1.89;369.79;368.28;-4.83;41.10;1.52;42.62;
08.10.2017 10:41:00;0.50;-0.02;-0.23;-0.16;287.55;14.40;40.85;-1.59;370.96;367.82;-3.92;42.45;3.14;45.58;
08.10.2017 10:42:00;0.43;-0.03;-0.23;-0.16;287.54;14.39;34.48;-2.97;371.41;368.13;-8.75;37.45;3.27;40.72;
08.10.2017 10:43:00;0.34;-0.04;-0.21;-0.16;287.52;14.37;27.39;-3.93;372.28;367.89;-14.37;31.32;4.39;35.71;
08.10.2017 10:44:00;0.39;-0.04;-0.20;-0.16;287.53;14.38;31.40;-3.24;373.07;367.98;-10.40;34.63;5.09;39.72;
08.10.2017 10:45:00;0.33;-0.04;-0.19;-0.16;287.53;14.38;26.77;-3.79;374.28;367.70;-14.38;30.56;6.58;37.14;
08.10.2017 10:46:00;0.36;-0.04;-0.18;-0.16;287.55;14.40;28.91;-3.53;375.11;367.79;-12.46;32.44;7.32;39.76;
08.10.2017 10:47:00;0.35;-0.04;-0.17;-0.16;287.58;14.43;28.57;-3.67;375.51;368.15;-13.11;32.23;7.36;39.59;
08.10.2017 10:48:00;0.27;-0.05;-0.17;-0.17;287.57;14.42;22.24;-4.39;375.68;367.61;-20.00;26.63;8.07;34.70;
08.10.2017 10:49:00;0.25;-0.06;-0.16;-0.17;287.53;14.38;20.19;-5.21;375.85;367.21;-25.81;25.40;8.64;34.04;
08.10.2017 10:50:00;0.30;-0.06;-0.16;-0.16;287.54;14.39;24.23;-5.00;376.31;367.75;-20.89;29.23;8.56;37.79;
08.10.2017 10:51:00;0.43;-0.04;-0.16;-0.16;287.55;14.40;34.42;-3.09;376.50;368.20;-9.53;37.51;8.29;45.80;
08.10.2017 10:52:00;0.63;0.00;-0.15;-0.16;287.57;14.42;51.07;0.34;376.87;368.46;0.62;50.73;8.42;59.15;
08.10.2017 10:53:00;0.57;-0.01;-0.15;-0.16;287.59;14.44;46.19;-0.50;377.13;368.87;-1.12;46.69;8.26;54.95;
08.10.2017 10:54:00;0.60;-0.00;-0.14;-0.16;287.61;14.46;48.76;-0.11;377.91;368.79;-0.34;48.86;9.12;57.99;
08.10.2017 10:55:00;0.68;0.01;-0.14;-0.15;287.64;14.49;54.94;1.06;378.21;369.27;1.92;53.89;8.95;62.83;
08.10.2017 10:56:00;0.64;0.00;-0.14;-0.15;287.66;14.51;52.12;0.40;378.13;369.88;0.77;51.71;8.26;59.97;
08.10.2017 10:57:00;0.57;0.00;-0.15;-0.16;287.67;14.52;45.85;0.02;377.62;369.32;0.05;45.82;8.30;54.12;
08.10.2017 10:58:00;0.58;-0.00;-0.14;-0.16;287.68;14.53;47.03;-0.02;378.29;369.17;-0.05;47.05;9.12;56.17;
08.10.2017 10:59:00;0.57;-0.00;-0.15;-0.16;287.70;14.55;46.16;-0.07;378.11;369.54;-0.18;46.23;8.57;54.80;
08.10.2017 11:00:00;0.50;-0.01;-0.14;-0.16;287.72;14.57;40.82;-1.19;378.57;369.50;-2.98;42.01;9.06;51.07;
08.10.2017 11:01:00;0.53;-0.01;-0.14;-0.16;287.74;14.59;43.05;-0.99;378.59;369.42;-2.35;44.04;9.17;53.22;
08.10.2017 11:02:00;0.62;0.01;-0.15;-0.16;287.75;14.60;49.89;0.48;378.21;369.63;0.90;49.41;8.59;58.00;
08.10.2017 11:03:00;0.79;0.04;-0.15;-0.16;287.76;14.61;63.88;3.34;377.83;369.56;4.94;60.54;8.27;68.81;
08.10.2017 11:04:00;0.96;0.06;-0.15;-0.15;287.78;14.63;77.68;5.68;378.04;370.53;7.22;72.00;7.51;79.52;
08.10.2017 11:05:00;0.65;0.01;-0.15;-0.15;287.81;14.66;52.95;1.05;378.29;370.56;1.87;51.90;7.73;59.64;
08.10.2017 11:06:00;0.97;0.07;-0.15;-0.15;287.85;14.70;78.41;6.04;378.48;370.89;7.56;72.37;7.59;79.96;
08.10.2017 11:07:00;0.93;0.06;-0.15;-0.15;287.85;14.70;75.03;5.18;378.41;370.98;6.75;69.84;7.43;77.27;
08.10.2017 11:08:00;0.74;0.02;-0.15;-0.15;287.90;14.75;60.28;2.16;378.73;371.73;3.57;58.12;7.01;65.12;
08.10.2017 11:09:00;0.76;0.03;-0.16;-0.15;287.93;14.78;61.67;2.62;378.15;371.45;4.17;59.06;6.70;65.76;
08.10.2017 11:10:00;0.64;0.01;-0.16;-0.16;287.93;14.78;52.17;0.62;378.17;370.74;1.17;51.55;7.43;58.97;
08.10.2017 11:11:00;0.72;0.02;-0.17;-0.15;287.98;14.83;58.23;1.40;378.21;371.69;2.37;56.83;6.52;63.34;
08.10.2017 11:12:00;0.77;0.03;-0.17;-0.16;288.02;14.87;62.65;2.65;378.13;371.12;4.22;60.00;7.02;67.02;
08.10.2017 11:13:00;0.82;0.04;-0.17;-0.16;288.05;14.90;66.44;3.30;378.32;371.13;4.96;63.13;7.19;70.33;
08.10.2017 11:14:00;0.86;0.04;-0.17;-0.15;288.11;14.96;69.76;3.86;378.44;371.80;5.53;65.90;6.64;72.53;
08.10.2017 11:15:00;0.77;0.03;-0.17;-0.16;288.10;14.95;62.20;2.40;378.30;371.30;3.84;59.80;7.00;66.80;
08.10.2017 11:16:00;0.64;0.00;-0.17;-0.16;288.14;14.99;52.19;0.18;378.60;371.85;0.27;52.01;6.74;58.76;
08.10.2017 11:17:00;0.51;-0.02;-0.18;-0.16;288.15;15.00;41.67;-1.42;378.44;371.25;-3.49;43.09;7.18;50.27;
08.10.2017 11:18:00;0.37;-0.04;-0.17;-0.16;288.17;15.02;29.63;-3.83;379.10;370.97;-13.48;33.45;8.13;41.59;
08.10.2017 11:19:00;0.29;-0.06;-0.16;-0.17;288.20;15.05;23.57;-5.05;379.83;370.97;-21.44;28.62;8.86;37.48;
08.10.2017 11:20:00;0.31;-0.05;-0.16;-0.17;288.23;15.08;24.85;-4.65;380.17;370.51;-18.76;29.50;9.66;39.16;
08.10.2017 11:21:00;0.33;-0.05;-0.16;-0.17;288.21;15.06;26.53;-4.65;379.82;370.29;-17.61;31.17;9.53;40.71;
08.10.2017 11:22:00;0.28;-0.06;-0.15;-0.17;288.21;15.06;22.87;-5.23;380.57;370.02;-22.93;28.10;10.55;38.65;
08.10.2017 11:23:00;0.22;-0.07;-0.16;-0.18;288.17;15.02;17.76;-5.94;379.71;369.46;-33.94;23.70;10.25;33.95;
08.10.2017 11:24:00;0.22;-0.07;-0.16;-0.18;288.13;14.98;17.44;-6.30;379.56;369.34;-36.17;23.74;10.22;33.96;
08.10.2017 11:25:00;0.21;-0.08;-0.16;-0.18;288.11;14.96;16.91;-6.72;379.19;369.27;-39.75;23.62;9.92;33.54;
08.10.2017 11:26:00;0.21;-0.07;-0.17;-0.18;288.12;14.97;16.98;-6.48;378.61;369.24;-38.21;23.46;9.37;32.83;
08.10.2017 11:27:00;0.16;-0.08;-0.18;-0.18;288.13;14.98;13.11;-7.05;378.14;369.04;-54.24;20.16;9.10;29.25;
08.10.2017 11:28:00;0.17;-0.07;-0.19;-0.18;288.12;14.97;13.62;-6.54;377.24;368.81;-48.16;20.16;8.43;28.60;
08.10.2017 11:29:00;0.16;-0.08;-0.19;-0.18;288.12;14.97;13.13;-7.12;377.32;368.87;-54.73;20.26;8.45;28.71;
08.10.2017 11:30:00;0.11;-0.09;-0.20;-0.18;288.12;14.97;8.63;-7.89;376.40;368.78;-92.78;16.53;7.62;24.15;
08.10.2017 11:31:00;0.15;-0.08;-0.22;-0.18;288.10;14.95;12.11;-7.23;374.77;368.61;-62.05;19.34;6.16;25.51;
08.10.2017 11:32:00;0.15;-0.09;-0.25;-0.18;288.11;14.96;12.04;-7.67;373.16;368.84;-63.82;19.71;4.31;24.03;
08.10.2017 11:33:00;0.13;-0.09;-0.28;-0.18;288.11;14.96;10.41;-7.88;371.08;368.87;-77.18;18.28;2.21;20.50;
08.10.2017 11:34:00;0.26;-0.07;-0.31;-0.18;288.10;14.95;21.06;-6.00;368.84;368.75;-34.89;27.05;0.10;27.15;
08.10.2017 11:35:00;0.37;-0.05;-0.34;-0.18;288.09;14.94;30.29;-4.14;366.63;368.67;-13.68;34.44;-2.04;32.40;
08.10.2017 11:36:00;0.36;-0.05;-0.35;-0.18;288.12;14.97;29.47;-4.14;365.87;369.15;-14.07;33.61;-3.28;30.33;
08.10.2017 11:37:00;0.51;-0.02;-0.38;-0.18;288.11;14.96;40.99;-1.93;363.65;368.93;-5.14;42.92;-5.27;37.65;
08.10.2017 11:38:00;0.77;0.02;-0.41;-0.17;288.13;14.98;62.42;1.54;361.62;370.20;2.29;60.88;-8.58;52.30;
08.10.2017 11:39:00;1.02;0.06;-0.43;-0.17;288.17;15.02;82.60;5.64;360.44;370.61;6.79;76.96;-10.18;66.78;
08.10.2017 11:40:00;1.16;0.09;-0.45;-0.16;288.25;15.10;93.71;8.23;359.08;371.51;8.78;85.48;-12.43;73.05;
08.10.2017 11:41:00;1.26;0.12;-0.47;-0.16;288.33;15.18;101.95;10.52;358.26;372.88;10.30;91.43;-14.62;76.80;
08.10.2017 11:42:00;1.44;0.16;-0.48;-0.15;288.44;15.29;116.76;13.85;358.14;374.02;11.84;102.91;-15.88;87.03;
08.10.2017 11:43:00;1.52;0.17;-0.49;-0.15;288.54;15.39;123.02;15.20;357.95;374.25;12.36;107.81;-16.30;91.51;
08.10.2017 11:44:00;1.44;0.16;-0.49;-0.15;288.63;15.48;116.67;13.66;358.39;374.70;11.70;103.01;-16.31;86.70;
08.10.2017 11:45:00;1.47;0.16;-0.50;-0.15;288.72;15.57;118.74;13.94;358.50;375.10;11.74;104.80;-16.61;88.19;
08.10.2017 11:46:00;1.65;0.19;-0.50;-0.15;288.81;15.66;133.22;16.57;358.67;376.06;12.43;116.65;-17.39;99.27;
08.10.2017 11:47:00;1.72;0.20;-0.51;-0.15;288.89;15.74;139.64;17.81;358.58;376.06;12.76;121.83;-17.48;104.35;
08.10.2017 11:48:00;1.59;0.17;-0.51;-0.16;288.94;15.79;129.02;15.21;358.80;375.45;11.78;113.81;-16.64;97.17;
08.10.2017 11:49:00;1.47;0.15;-0.52;-0.16;289.04;15.89;119.06;13.12;358.73;376.15;11.02;105.94;-17.42;88.52;
08.10.2017 11:50:00;1.52;0.16;-0.53;-0.16;289.16;16.01;122.70;13.58;358.71;377.21;11.07;109.11;-18.49;90.62;
